epoch,average,_0,_1,_2,_3,_4,_5,_12,_13,_14,_15,_23,_24,_25,_34,_35,_45,_123,_124,_125,_134,_135,_145,_234,_235,_245,_345,_1234,_1235,_1245,_1345,_2345
85,516.7858,518.4116,515.471,515.04,515.866,515.2205,515.9949,516.5665,516.9881,516.1145,515.6082,515.7673,514.8505,515.3849,517.4516,520.2725,517.7409,514.1689,514.7637,515.5038,520.2787,517.1414,517.3264,516.8076,516.1214,515.977,519.3925,520.5733,517.8783,517.7872,517.7196,516.1724
86,522.8792,524.5279,521.7352,521.082,522.0095,521.3099,522.1269,522.5451,523.1263,522.1296,521.7403,521.7044,520.879,521.5746,523.5362,526.2513,523.6557,520.256,520.6789,521.5891,526.4448,523.4196,523.5444,522.9091,522.1616,521.9438,525.3523,526.692,524.0552,523.9293,523.9892,522.3571
87,528.9168,530.4462,527.7064,527.1579,527.9646,527.4302,528.1092,528.7625,529.0996,528.1131,527.7169,527.8013,526.8346,527.5411,529.6797,532.3378,529.7954,526.1841,526.8553,527.6259,532.39,529.3702,529.5525,529.0842,528.2721,528.2209,531.4324,532.6758,530.025,529.8802,529.9529,528.4028
88,535.0072,536.6256,533.7512,533.0945,534.1645,533.379,534.3449,534.7888,535.2872,534.2791,533.6912,533.865,533.008,533.6779,535.6236,538.5186,536.0159,532.3523,532.807,533.5741,538.5729,535.4681,535.5399,535.0089,534.1757,534.1819,537.6206,539.0223,536.2496,536.0436,536.086,534.4056
89,541.0754,542.6056,539.8432,539.2676,540.1892,539.5661,540.3255,540.7927,541.2809,540.2401,539.8576,539.8205,538.9532,539.6941,541.8171,544.5027,542.0557,538.2967,538.8534,539.797,544.6045,541.5615,541.7111,541.204,540.3821,540.3562,543.5931,544.9819,542.2724,542.0638,542.2157,540.6312
90,547.1341,548.6082,545.7903,545.2454,546.1511,545.7435,546.4235,546.992,547.3012,546.3726,545.7864,546.072,545.0182,545.6588,548.1613,550.7131,548.1737,544.2845,544.9504,545.7498,550.6109,547.5359,547.6731,547.1746,546.3886,546.5127,549.838,551.0586,548.3289,548.0721,548.1748,546.592
91,553.2384,554.7715,551.9789,551.2445,552.3568,551.8404,552.5791,552.9519,553.5004,552.4064,551.8999,552.2238,551.0953,551.8498,554.191,556.7062,554.1118,550.4151,550.8748,551.7994,556.8178,553.766,553.8403,553.2561,552.4037,552.4606,555.8928,557.1912,554.5351,554.2946,554.4262,552.7094
92,559.283,560.7091,557.9644,557.3922,558.2965,557.9865,558.5411,559.0432,559.4598,558.3869,557.9098,558.2836,557.0502,557.8082,560.3748,562.7564,560.2361,556.3803,557.0104,557.9142,562.7812,559.7595,559.9126,559.4228,558.5766,558.7431,561.9565,563.154,560.5057,560.2383,560.4159,558.8045
93,565.356,566.8629,563.9618,563.2925,564.4143,563.9729,564.7343,565.1267,565.7357,564.5793,563.8592,564.3329,563.2673,563.8633,566.321,568.9855,566.2305,562.5006,563.0037,563.8461,568.9161,565.7993,565.887,565.3873,564.5188,564.7258,568.1977,569.3768,566.6704,566.3802,566.531,564.7564
94,571.4489,572.8937,570.1241,569.4422,570.481,570.1006,570.7718,571.0733,572.1723,570.5096,570.0569,570.2754,569.2451,569.9295,572.4779,575.0007,572.2164,568.5216,568.9875,569.9623,575.0228,571.9606,572.1286,571.5911,570.6762,570.7883,574.1668,575.3869,572.7263,572.4811,572.7355,571.0108
95,577.4892,578.87,576.0724,575.4584,576.4365,576.0776,576.8398,577.2787,578.132,576.6045,575.9809,576.4845,575.2769,575.8749,578.5393,581.2332,578.3982,574.4644,575.16,575.9818,581.035,577.9272,578.12,577.6058,576.6968,576.9531,580.3751,581.4225,578.7292,578.4543,578.7242,576.9567
96,583.5827,585.0391,582.2137,581.4221,582.6498,582.0746,582.9643,583.2443,584.1832,582.6988,582.0891,582.4125,581.4561,582.0953,584.5341,587.3184,584.3558,580.6281,581.0902,581.9815,587.3161,584.1237,584.2449,583.6075,582.7167,582.913,586.4703,587.6183,584.9495,584.6839,584.9029,583.0648
97,589.6446,590.9708,588.4737,587.5745,588.6047,588.2419,588.92,589.2928,590.2773,588.6211,588.1481,588.438,587.4645,588.053,590.7179,593.2753,590.46,586.5466,587.185,588.1564,593.2857,590.1588,590.3632,589.8278,588.9366,589.1742,592.4453,593.5763,590.9416,590.6515,590.9457,589.2555
98,595.7191,597.0954,594.4991,593.5047,594.6628,594.17,595.1387,595.5483,596.2209,594.8309,594.1149,594.5672,593.6596,594.2567,596.6784,599.4915,596.5222,592.6346,593.2455,594.0879,599.4014,596.1632,596.3107,595.7982,594.9048,595.2467,598.8006,599.7371,597.0956,596.7428,596.9493,595.2133
99,601.8279,603.1668,600.6677,599.5904,600.7474,600.2488,601.4699,601.5061,602.3909,600.7518,600.3228,600.4829,599.6972,600.8939,602.7596,605.4848,602.4378,598.6973,599.1862,600.1951,605.5339,602.3457,602.5441,601.9446,601.0281,601.269,604.7746,605.8099,603.2104,602.9069,603.1576,601.4418
100,607.8656,609.1184,606.6168,605.6513,606.6791,606.2688,607.4441,607.7072,608.3625,606.7854,606.2872,606.6585,605.6982,606.8936,608.8602,611.6111,608.6484,604.6245,605.3741,606.2471,611.4794,608.3074,608.5285,608.0454,607.1646,607.4784,610.9016,611.8046,609.1931,608.8593,609.1042,607.4298
